unicode_id,sign_grapheme,sign_trlitScien,sign_phonetic,sign_translation,sign_type,is_compound,component_position,word_id,confidence,source,artifact_id,corpus_id,genre_name,provenance,modern,archaeological_context,period_index,period_dates,languages,is_school_text,genre_uncertain,period_uncertain,provenience_uncertain
U+12034,𒀴,ARAD,ARAD,,LOGO,SIMPLE,,P252280_8,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,i3,,SYLL,SIMPLE,,P252280_8,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,li2,,SYLL,SIMPLE,,P252280_8,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122D7,𒋗,ŠU,šu,,SYLL,SIMPLE,,P252280_8,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P252280_9,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P252280_9,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223F,𒈿,|NA₂.X|,ni-ir,,COMPOUND,COMPOUND,1,P252280_9,attested,OSL,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
O,,|NA₂.X|,ni-ir,,COMPOUND,COMPOUND,2,P252280_9,attested,OSL,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,AN,dingir,,SYLL,SIMPLE,,P252280_10,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121FD,𒇽,LU₂,lu2,,SYLL,SIMPLE,,P252280_10,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12154,𒅔,IN,in,,SYLL,SIMPLE,,P252280_11,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12146,𒅆,IGI,ši,,SYLL,SIMPLE,,P252280_11,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1225B,𒉛,|NINDA₂×ŠE|,sa10,,SYLL,SIMPLE,,P252280_11,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P252280_13,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P252280_13,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121AC,𒆬,|KU₃.UD|,ku3-babbar,,COMPOUND,COMPOUND,1,P252280_14,attested,OSL,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12313,𒌓,|KU₃.UD|,ku3-babbar,,COMPOUND,COMPOUND,2,P252280_14,attested,OSL,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1225B,𒉛,|NINDA₂×ŠE|,sa10,,SYLL,SIMPLE,,P252280_15,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12300,𒌀,TIL,til,,SYLL,SIMPLE,,P252280_16,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P252280_16,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P252280_16,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P252280_16,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12154,𒅔,IN,in,,SYLL,SIMPLE,,P252280_17,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P252280_17,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,AN,an,,SYLL,SIMPLE,,P252280_17,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121F2,𒇲,LAL,la2,,SYLL,SIMPLE,,P252280_17,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P252280_18,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12145,𒅅,IG,gal2,,SYLL,SIMPLE,,P252280_20,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P252280_20,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12040,𒁀,BA,ba,,SYLL,SIMPLE,,P252280_21,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,AN,an,,SYLL,SIMPLE,,P252280_21,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12307,𒌇,TUK,tuku,,SYLL,SIMPLE,,P252280_21,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12034,𒀴,ARAD,ARAD,,LOGO,SIMPLE,,P252280_22,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,i3,,SYLL,SIMPLE,,P252280_22,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,li2,,SYLL,SIMPLE,,P252280_22,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122D7,𒋗,ŠU,šu,,SYLL,SIMPLE,,P252280_22,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12145,𒅅,IG,gal2,,SYLL,SIMPLE,,P252280_24,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P252280_24,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P252280_24,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P252280_24,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12040,𒁀,BA,ba,,SYLL,SIMPLE,,P252280_25,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P252280_25,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12141,𒅁,IB,ib,,SYLL,SIMPLE,,P252280_25,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12104,𒄄,GI₄,gi4,,SYLL,SIMPLE,,P252280_25,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12104,𒄄,GI₄,gi4,,SYLL,SIMPLE,,P252280_25,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1222C,𒈬,MU,mu,,SYLL,SIMPLE,,P252280_26,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P252280_27,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P252280_27,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P252280_27,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12154,𒅔,IN,in,,SYLL,SIMPLE,,P252280_28,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,PA3,pa3,,SYLL,SIMPLE,,P252280_28,attested,,P252280,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12295,𒊕,SAG,sag,,SYLL,SIMPLE,,P254010_2,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122A9,𒊩,SAL,munus,,SYLL,SIMPLE,,P254010_2,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12039,𒀹,AŠ@t,iš8,,SYLL,SIMPLE,,P254010_3,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1206F,𒁯,DAR,tar2,,SYLL,SIMPLE,,P254010_3,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12097,𒂗,EN,en,,SYLL,SIMPLE,,P254010_3,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12246,𒉆,NAM,nam,,SYLL,SIMPLE,,P254010_3,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1222C,𒈬,MU,mu,,SYLL,SIMPLE,,P254010_4,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P254010_4,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1214E,𒅎,IM,im,,SYLL,SIMPLE,,P254010_4,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P254010_6,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P254010_6,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P254010_6,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12292,𒊒,RU,ru,,SYLL,SIMPLE,,P254010_6,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P254010_7,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P254010_7,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P254010_7,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12292,𒊒,RU,ru,,SYLL,SIMPLE,,P254010_7,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P254010_8,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P254010_8,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223F,𒈿,|NA₂.X|,ni-ir,,COMPOUND,COMPOUND,1,P254010_8,attested,OSL,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
O,,|NA₂.X|,ni-ir,,COMPOUND,COMPOUND,2,P254010_8,attested,OSL,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120BC,𒂼,|GA₂×AN|,ama,,SYLL,SIMPLE,,P254010_9,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12148,𒅈,|IGI.RI|,ar,,SYLL,SIMPLE,,P254010_9,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12104,𒄄,GI₄,gi4,,SYLL,SIMPLE,,P254010_9,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P254010_9,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12154,𒅔,IN,in,,SYLL,SIMPLE,,P254010_10,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120FB,𒃻,GAR,gar,,SYLL,SIMPLE,,P254010_10,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122AC,𒊬,SAR,sar,,SYLL,SIMPLE,,P254010_12,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1208D,𒂍,E₂,e2,,SYLL,SIMPLE,,P254010_13,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12195,𒆕,KAK,du3,,SYLL,SIMPLE,,P254010_14,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P254010_14,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12363,𒍣,ZI,zi,,SYLL,SIMPLE,,P254010_17,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P254010_17,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+122D7,𒋗,ŠU,šu,,SYLL,SIMPLE,,P254010_18,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120B5,𒂵,GA,ga,,SYLL,SIMPLE,,P254010_19,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12516,𒔖,|URU×URUDA|,banšur,,SYLL,SIMPLE,,P254010_21,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12360,𒍠,ZAG,za3,,SYLL,SIMPLE,,P254010_22,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12118,𒄘,GU₂,gu2,,SYLL,SIMPLE,,P254010_22,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121F2,𒇲,LAL,la2,,SYLL,SIMPLE,,P254010_22,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121B2,𒆲,KUN,kun,,SYLL,SIMPLE,,P254010_24,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1235D,𒍝,ZA,za,,SYLL,SIMPLE,,P254010_26,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12261,𒉡,NU,nu,,SYLL,SIMPLE,,P254010_26,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1231D,𒌝,UM,um,,SYLL,SIMPLE,,P254010_26,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12154,𒅔,IN,in,,SYLL,SIMPLE,,P254010_27,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1223E,𒈾,NA,na,,SYLL,SIMPLE,,P254010_27,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,AN,an,,SYLL,SIMPLE,,P254010_27,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12313,𒌓,UD,u4,,SYLL,SIMPLE,,P254010_28,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12300,𒌀,TIL,til,,SYLL,SIMPLE,,P254010_29,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+121B7,𒆷,LA,la,,SYLL,SIMPLE,,P254010_29,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P254010_29,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12146,𒅆,IGI,igi,,SYLL,SIMPLE,,P254010_30,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P254010_30,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P254010_30,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,i3,,SYLL,SIMPLE,,P254010_31,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1207A,𒁺,DU,gub,,SYLL,SIMPLE,,P254010_31,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1204D,𒁍,BU,bu,,SYLL,SIMPLE,,P254010_31,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12313,𒌓,UD,u4,,SYLL,SIMPLE,,P254010_32,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1227D,𒉽,PAP,kur2,,SYLL,SIMPLE,,P254010_33,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P254010_33,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12309,𒌉,|TUR.UŠ|,ibila,,COMPOUND,COMPOUND,1,P254010_34,attested,OSL,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12351,𒍑,|TUR.UŠ|,ibila,,COMPOUND,COMPOUND,2,P254010_34,attested,OSL,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P254010_35,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P254010_35,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P254010_35,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12292,𒊒,RU,ru,,SYLL,SIMPLE,,P254010_35,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12246,𒉆,NAM,nam,,SYLL,SIMPLE,,P254010_36,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P254010_36,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12147,𒅇,|IGI.DIB|,u3,,SYLL,SIMPLE,,P254010_37,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120FB,𒃻,GAR,nig2,,SYLL,SIMPLE,,P254010_38,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12040,𒁀,BA,ba,,SYLL,SIMPLE,,P254010_38,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P254010_38,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P254010_38,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1224C,𒉌,NI,ni,,SYLL,SIMPLE,,P254010_38,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+120A0,𒂠,EŠ₂,še3,,SYLL,SIMPLE,,P254010_38,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P254010_39,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12000,𒀀,A,a,,SYLL,SIMPLE,,P254010_39,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P254010_39,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12292,𒊒,RU,ru,,SYLL,SIMPLE,,P254010_39,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1222C,𒈬,MU,mu,,SYLL,SIMPLE,,P254010_40,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12217,𒈗,LUGAL,lugal,,SYLL,SIMPLE,,P254010_41,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12049,𒁉,BI,bi,,SYLL,SIMPLE,,P254010_41,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12154,𒅔,IN,in,,SYLL,SIMPLE,,P254010_42,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,PA3,pa3,,SYLL,SIMPLE,,P254010_42,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+1202D,𒀭,AN,dingir,,SYLL,SIMPLE,,P254010_43,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
,,X,x,,SYLL,SIMPLE,,P254010_43,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
U+12220,𒈠,MA,ma,,SYLL,SIMPLE,,P254010_43,attested,,P254010,,Business / Contracts,uncertain,uncertain,,Old Babylonian,ca. 1900-1600 BC,Sumerian,1,0,0,0
